102.000000	4.345764	3.384609	8.665348	1.219207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.102834	0.000000
102.000000	-8.347457	-9.230073	-8.224040	-10.875629	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.102834	0.000000
103.000000	-3.489327	-7.962247	-1.267826	-2.113043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.103746	0.000000
103.000000	2.363617	-0.665702	6.398969	8.489573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.103746	0.000000
104.000000	2.438415	0.961154	7.262886	0.613344	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.115844	0.000000
104.000000	-6.152135	-10.067811	-8.399815	-10.479200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.115844	0.000000
105.000000	-2.969481	-5.101224	-0.976114	-12.835337	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.131591	0.000000
105.000000	1.394983	-0.830258	3.874536	-0.620823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.131591	0.000000
106.000000	5.265779	3.620223	5.220900	3.552905	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.132334	0.000000
106.000000	-9.125356	-8.508272	-8.852343	-9.809758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.132334	0.000000
107.000000	-0.699361	-6.099777	1.843771	-3.003140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.145858	0.000000
107.000000	4.876830	-0.287972	5.546272	4.181208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.145858	0.000000
108.000000	6.118476	5.894082	4.413082	2.232720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.161579	0.000000
108.000000	-14.450973	-13.658115	-7.924848	-11.257099	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.161579	0.000000
109.000000	-3.695021	-6.110997	5.149842	-4.020392	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.162322	0.000000
109.000000	4.697314	1.537099	9.652682	-0.011220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.162322	0.000000
110.000000	2.098084	4.203648	1.503440	4.745933	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.175806	0.000000
110.000000	-9.611543	-14.578130	-4.543978	-8.792505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.175806	0.000000
111.000000	-3.440708	-6.017499	5.045125	-1.518399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.191492	0.000000
111.000000	2.053205	-1.050912	6.297992	5.243340	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.191492	0.000000
112.000000	2.565571	2.565571	4.944148	2.419715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.192226	0.000000
112.000000	-10.258546	-12.319230	-8.942101	-9.065517	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.192226	0.000000
113.000000	-2.920862	-1.020993	-2.341177	-2.341177	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.205832	0.000000
113.000000	5.478953	2.142963	4.551458	5.422855	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.205832	0.000000
114.000000	-0.691881	0.856437	3.579084	-1.836291	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.221485	0.000000
114.000000	-11.174821	-11.646048	-4.431781	-9.387149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.221485	0.000000
115.000000	-0.650743	-5.665948	-2.423455	0.370250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.222232	0.000000
115.000000	4.140069	1.522139	6.746780	1.903609	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.222232	0.000000
116.000000	6.649542	0.314152	6.963694	1.682955	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.252214	0.000000
116.000000	-9.035598	-12.738099	-6.776699	-9.641462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.252214	0.000000
117.000000	-0.082278	-2.722647	1.185548	1.402462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.253002	0.000000
117.000000	3.410789	-1.563278	5.710827	3.216314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.253002	0.000000
118.000000	5.624810	-1.656776	4.132589	-0.542285	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.253804	0.000000
118.000000	-6.724340	-10.445541	-8.530712	-10.150088	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.253804	0.000000
119.000000	-1.525879	-4.304625	-4.203648	-3.332251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.265812	0.000000
119.000000	-0.370250	-2.228980	4.457961	1.768973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.265812	0.000000
120.000000	4.921708	3.470627	3.104117	-1.903609	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.281668	0.000000
120.000000	-8.463394	-9.899515	-9.768619	-9.379669	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.281668	0.000000
121.000000	-2.494513	-2.449634	-1.282786	-5.235860	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.282424	0.000000
121.000000	3.455668	-3.302332	6.862716	2.318738	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.282424	0.000000
122.000000	4.996506	2.060685	5.995060	5.665948	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.295822	0.000000
122.000000	-7.206787	-13.171928	-6.129696	-13.055991	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637267341.295822	0.000000
